,,,,,,,,,,ROUNDS  ,TIME ROUND
,,,,,,,,,,14.74,09:01
,,,,,,,,,,1.29,09:00
,,,,,,,,,,1.69,09:00
,,,,,,,,,,7.10,08:59
,,,,,,,,,,3.80,08:58
,,,,,,,,,,1.59,08:58
,,,,,,,,,,1.98,08:58
,,,,,,,,,,1.15,08:57
,,,,,,,,,,2.99,08:57
,,,,,,,,,,2.04,08:56
,,,,,,,,,,2.16,08:56
,,,,,,,,,,1.00,08:56
,,,,,,,,,,3.02,08:55
,,,,,,,,,,35.59,08:55
,,,,,,,,,,1.26,08:54
,,,,,,,,,,1.31,08:53
,,,,,,,,,,3.64,08:53
,,,,,,,,,,1.52,08:53
,,,,,,,,,,2.50,08:52
,,,,,,,,,,2.06,08:52
,,,,,,,,,,1.32,08:51
,,,,,,,,,,2.44,08:51
,,,,,,,,,,15.20,08:51
,,,,,,,,,,1.14,08:50
,,,,,,,,,,22.18,08:50
,,,,,,,,,,1.21,08:49
,,,,,,,,,,2.72,08:48
,,,,,,,,,,1.67,08:48
,,,,,,,,,,1.17,08:47
,,,,,,,,,,1.21,08:47
,,,,,,,,,,6.41,08:47
,,,,,,,,,,11.51,08:46
,,,,,,,,,,1.01,08:45
,,,,,,,,,,8.06,08:45
,,,,,,,,,,1.29,08:44
,,,,,,,,,,1.26,08:44
,,,,,,,,,,1.07,08:44
,,,,,,,,,,45.14,08:44
,,,,,,,,,,2.33,08:42
,,,,,,,,,,1.22,08:42
,,,,,,,,,,2.31,08:42
,,,,,,,,,,1.75,08:41
,,,,,,,,,,2.85,08:41
,,,,,,,,,,20.54,08:40
,,,,,,,,,,30.63,08:39
,,,,,,,,,,1.14,08:38
,,,,,,,,,,2.40,08:38
,,,,,,,,,,22.61,08:38
,,,,,,,,,,7.29,08:37
,,,,,,,,,,9.84,08:36
,,,,,,,,,,6.47,08:35
,,,,,,,,,,2.32,08:34
,,,,,,,,,,1.80,08:34
,,,,,,,,,,1.45,08:33
,,,,,,,,,,2.07,08:33
,,,,,,,,,,70.93,08:33
,,,,,,,,,,2.78,08:31
,,,,,,,,,,4.52,08:31
,,,,,,,,,,3.38,08:30
,,,,,,,,,,1.74,08:30
,,,,,,,,,,2.79,08:29
,,,,,,,,,,7.24,08:29
,,,,,,,,,,2.78,08:28
,,,,,,,,,,1.00,08:28
,,,,,,,,,,1.14,08:27
,,,,,,,,,,2.06,08:27
,,,,,,,,,,2.15,08:27
,,,,,,,,,,1.38,08:26
,,,,,,,,,,1.09,08:26
,,,,,,,,,,16.60,08:26
,,,,,,,,,,1.25,08:25
,,,,,,,,,,2.58,08:25
,,,,,,,,,,10.38,08:24
,,,,,,,,,,21.89,08:23
,,,,,,,,,,1.44,08:22
,,,,,,,,,,2.49,08:22
,,,,,,,,,,1.33,08:22
,,,,,,,,,,10.86,08:21
,,,,,,,,,,14.61,08:20
,,,,,,,,,,2.17,08:19
,,,,,,,,,,2.40,08:19
,,,,,,,,,,1.34,08:19
,,,,,,,,,,4.76,08:18
,,,,,,,,,,2.12,08:18
,,,,,,,,,,5.30,08:17
,,,,,,,,,,2.06,08:17
,,,,,,,,,,2.28,08:16
,,,,,,,,,,1.18,08:16
,,,,,,,,,,1.25,08:16
,,,,,,,,,,18.93,08:15
,,,,,,,,,,2.94,08:14
,,,,,,,,,,2.08,08:14
,,,,,,,,,,7.16,08:13
,,,,,,,,,,1.03,08:13
,,,,,,,,,,2.82,08:13
,,,,,,,,,,6.91,08:12
,,,,,,,,,,3.79,08:11
,,,,,,,,,,2.13,08:11
,,,,,,,,,,1.09,08:10
,,,,,,,,,,1.49,08:10
,,,,,,,,,,1.34,08:10
,,,,,,,,,,3.23,08:10
,,,,,,,,,,5.53,08:09
,,,,,,,,,,2.30,08:08
,,,,,,,,,,1.89,08:08
,,,,,,,,,,3.68,08:08
,,,,,,,,,,14.86,08:07
,,,,,,,,,,1.05,08:06
,,,,,,,,,,5.68,08:06
,,,,,,,,,,1.12,08:05
,,,,,,,,,,2.81,08:05
,,,,,,,,,,6.10,08:04
,,,,,,,,,,2.54,08:04
,,,,,,,,,,1.27,08:03
,,,,,,,,,,1.01,08:03
,,,,,,,,,,1.96,08:03
,,,,,,,,,,9.92,08:02
,,,,,,,,,,2.63,08:02
,,,,,,,,,,1.36,08:01
,,,,,,,,,,1.42,08:01
,,,,,,,,,,1.82,08:01
,,,,,,,,,,48.38,08:00
,,,,,,,,,,1.47,07:59
,,,,,,,,,,1.55,07:59
,,,,,,,,,,1.15,07:58
,,,,,,,,,,1.25,07:58
,,,,,,,,,,5.85,07:58
,,,,,,,,,,1.24,07:57
,,,,,,,,,,4.23,07:57
,,,,,,,,,,10.82,07:56
,,,,,,,,,,1.55,07:55
,,,,,,,,,,7.53,07:55
,,,,,,,,,,1.91,07:54
,,,,,,,,,,1.25,07:54
,,,,,,,,,,1.18,07:54
,,,,,,,,,,1.54,07:53
,,,,,,,,,,3.28,07:53
,,,,,,,,,,2.80,07:53
,,,,,,,,,,1.00,07:52
,,,,,,,,,,1.10,07:52
,,,,,,,,,,2.34,07:52
,,,,,,,,,,1.00,07:51
,,,,,,,,,,3.75,07:51
,,,,,,,,,,1.51,07:51
,,,,,,,,,,1.75,07:50
,,,,,,,,,,1.67,07:50
,,,,,,,,,,1.04,07:49
,,,,,,,,,,9.74,07:49
,,,,,,,,,,2.05,07:48
,,,,,,,,,,1.03,07:48
,,,,,,,,,,2.29,07:48
,,,,,,,,,,1.39,07:47
,,,,,,,,,,2.11,07:47
,,,,,,,,,,1.40,07:47
,,,,,,,,,,1.34,07:46
,,,,,,,,,,1.21,07:46
,,,,,,,,,,1.44,07:46
,,,,,,,,,,1.41,07:46
,,,,,,,,,,15.63,07:45
,,,,,,,,,,1.00,07:44
,,,,,,,,,,2.28,07:44
,,,,,,,,,,1.36,07:44
,,,,,,,,,,2.45,07:44
,,,,,,,,,,3.72,07:43
,,,,,,,,,,5.58,07:43
,,,,,,,,,,9.71,07:42
,,,,,,,,,,1.13,07:41
,,,,,,,,,,2.26,07:41
,,,,,,,,,,13.60,07:41
,,,,,,,,,,1.77,07:40
,,,,,,,,,,1.93,07:39
,,,,,,,,,,1.43,07:39
,,,,,,,,,,2.46,07:38
,,,,,,,,,,1.76,07:38
,,,,,,,,,,5.13,07:38
,,,,,,,,,,3.56,07:37
,,,,,,,,,,3.58,07:36
,,,,,,,,,,1.76,07:36
,,,,,,,,,,1.66,07:35
,,,,,,,,,,2.18,07:35
,,,,,,,,,,4.28,07:35
,,,,,,,,,,2.37,07:34
,,,,,,,,,,2.54,07:34
,,,,,,,,,,2.48,07:33
,,,,,,,,,,17.88,07:33
,,,,,,,,,,27.18,07:32
,,,,,,,,,,2.53,07:31
,,,,,,,,,,12.17,07:30
,,,,,,,,,,1.96,07:29
,,,,,,,,,,1.10,07:29
,,,,,,,,,,5.03,07:29
,,,,,,,,,,1.19,07:28
,,,,,,,,,,1.08,07:28
,,,,,,,,,,1.02,07:28
,,,,,,,,,,1.87,07:27
,,,,,,,,,,2.95,07:27
,,,,,,,,,,3.45,07:27
,,,,,,,,,,7.92,07:26
,,,,,,,,,,2.00,07:25
,,,,,,,,,,1.55,07:25
,,,,,,,,,,10.56,07:25
,,,,,,,,,,4.30,07:24
,,,,,,,,,,1.00,07:23
,,,,,,,,,,1.52,07:23
,,,,,,,,,,7.25,07:23
,,,,,,,,,,4.50,07:22
,,,,,,,,,,1.23,07:21
,,,,,,,,,,2.09,07:21
,,,,,,,,,,1.18,07:21
,,,,,,,,,,2.25,07:20
,,,,,,,,,,1.31,07:20
,,,,,,,,,,1.08,07:20
,,,,,,,,,,9.98,07:19
,,,,,,,,,,1.56,07:19
,,,,,,,,,,1.24,07:18
,,,,,,,,,,1.28,07:18
,,,,,,,,,,1.13,07:18
,,,,,,,,,,1.40,07:17
,,,,,,,,,,1.17,07:17
,,,,,,,,,,1.07,07:17
,,,,,,,,,,1.61,07:17
,,,,,,,,,,5.41,07:16
,,,,,,,,,,1.74,07:16
,,,,,,,,,,35.29,07:15
,,,,,,,,,,1.40,07:14
,,,,,,,,,,4.56,07:14
,,,,,,,,,,81.36,07:13
,,,,,,,,,,1.41,07:12
,,,,,,,,,,2.52,07:12
,,,,,,,,,,63.14,07:11
,,,,,,,,,,1.11,07:10
,,,,,,,,,,3.46,07:10
,,,,,,,,,,10.16,07:09
,,,,,,,,,,3.01,07:08
,,,,,,,,,,1.25,07:08
,,,,,,,,,,1.13,07:07
,,,,,,,,,,1.85,07:07
,,,,,,,,,,2.08,07:07
,,,,,,,,,,2.36,07:06
,,,,,,,,,,4.09,07:06
,,,,,,,,,,1.31,07:05
,,,,,,,,,,11.46,07:05
,,,,,,,,,,1.06,07:04
,,,,,,,,,,54.33,07:04
,,,,,,,,,,1.60,07:03
,,,,,,,,,,1.59,07:02
,,,,,,,,,,2.37,07:02
,,,,,,,,,,1.05,07:02
,,,,,,,,,,1.36,07:01
,,,,,,,,,,1.17,07:01
,,,,,,,,,,7.78,07:01
,,,,,,,,,,1.00,07:00
,,,,,,,,,,1.19,07:00
,,,,,,,,,,1.11,07:00
,,,,,,,,,,3.68,06:59
,,,,,,,,,,1.46,06:59
,,,,,,,,,,1.11,06:59
,,,,,,,,,,1.55,06:58
,,,,,,,,,,3.25,06:58
,,,,,,,,,,1.57,06:57
,,,,,,,,,,2.24,06:57
,,,,,,,,,,33.06,06:57
,,,,,,,,,,2.07,06:56
,,,,,,,,,,1.86,06:55
,,,,,,,,,,4.05,06:55
,,,,,,,,,,1.95,06:54
,,,,,,,,,,1.05,06:54
,,,,,,,,,,4.76,06:54
,,,,,,,,,,1.95,06:53
,,,,,,,,,,6.81,06:53
,,,,,,,,,,5.93,06:52
,,,,,,,,,,8.42,06:51
,,,,,,,,,,4.16,06:50
,,,,,,,,,,1.58,06:50
,,,,,,,,,,2.03,06:49
,,,,,,,,,,17.85,06:49
,,,,,,,,,,1.21,06:48
,,,,,,,,,,2.85,06:48
,,,,,,,,,,1.31,06:47
,,,,,,,,,,2.55,06:47
,,,,,,,,,,1.47,06:47
,,,,,,,,,,3.46,06:46
,,,,,,,,,,1.66,06:46
,,,,,,,,,,4.54,06:45
,,,,,,,,,,2.03,06:45
,,,,,,,,,,5.88,06:44
,,,,,,,,,,9.64,06:44
,,,,,,,,,,1.01,06:43
,,,,,,,,,,1.07,06:43
,,,,,,,,,,2.66,06:43
,,,,,,,,,,6.94,06:42
,,,,,,,,,,1.50,06:41
,,,,,,,,,,3.03,06:41
,,,,,,,,,,1.23,06:41
,,,,,,,,,,66.84,06:40
,,,,,,,,,,3.74,06:39
,,,,,,,,,,2.57,06:38
,,,,,,,,,,1.64,06:38
,,,,,,,,,,1.14,06:38
,,,,,,,,,,1.80,06:37
,,,,,,,,,,2.49,06:37
,,,,,,,,,,2.11,06:37
,,,,,,,,,,3.97,06:36
,,,,,,,,,,8.50,06:36
,,,,,,,,,,1.15,06:35
,,,,,,,,,,1.82,06:34
,,,,,,,,,,1.76,06:34
,,,,,,,,,,2.93,06:34
,,,,,,,,,,1.09,06:33
,,,,,,,,,,2.50,06:33
,,,,,,,,,,1.10,06:33
,,,,,,,,,,1.11,06:32
,,,,,,,,,,4.84,06:32
,,,,,,,,,,2.43,06:32
,,,,,,,,,,22.34,06:31
,,,,,,,,,,1.43,06:30
,,,,,,,,,,1.65,06:30
,,,,,,,,,,1.49,06:29
,,,,,,,,,,2.29,06:29
,,,,,,,,,,1.07,06:29
,,,,,,,,,,5.11,06:28
,,,,,,,,,,2.09,06:28
,,,,,,,,,,1.09,06:27
,,,,,,,,,,2.67,06:27
,,,,,,,,,,3.85,06:27
,,,,,,,,,,2.73,06:26
,,,,,,,,,,2.01,06:26
,,,,,,,,,,2.66,06:25
,,,,,,,,,,5.97,06:25
,,,,,,,,,,4.00,06:24
,,,,,,,,,,10.01,06:24
,,,,,,,,,,91.87,06:23
,,,,,,,,,,1.00,06:21
,,,,,,,,,,24.62,06:21
,,,,,,,,,,1.29,06:20
,,,,,,,,,,1.07,06:20
,,,,,,,,,,2.37,06:19
,,,,,,,,,,6.08,06:19
,,,,,,,,,,1.11,06:18
,,,,,,,,,,1.17,06:18
,,,,,,,,,,1.22,06:18
,,,,,,,,,,1.40,06:18
,,,,,,,,,,3.99,06:17
,,,,,,,,,,1.34,06:17
,,,,,,,,,,3.78,06:16
,,,,,,,,,,1.12,06:16
,,,,,,,,,,1.99,06:16
,,,,,,,,,,2.70,06:15
,,,,,,,,,,3.70,06:15
,,,,,,,,,,3.46,06:14
,,,,,,,,,,1.37,06:14
,,,,,,,,,,1.49,06:13
,,,,,,,,,,10.75,06:13
,,,,,,,,,,17.39,06:12
,,,,,,,,,,1.29,06:11
,,,,,,,,,,1.17,06:11
,,,,,,,,,,1.67,06:11
,,,,,,,,,,1.04,06:10
,,,,,,,,,,2.51,06:10
,,,,,,,,,,2.31,06:10
,,,,,,,,,,1.73,06:09
,,,,,,,,,,3.71,06:09
,,,,,,,,,,1.38,06:08
,,,,,,,,,,1.68,06:08
,,,,,,,,,,2.13,06:08
,,,,,,,,,,3.31,06:07
,,,,,,,,,,1.89,06:07
,,,,,,,,,,1.16,06:06
,,,,,,,,,,2.84,06:06
,,,,,,,,,,1.74,06:06
,,,,,,,,,,1.17,06:05
,,,,,,,,,,1.48,06:05
,,,,,,,,,,1.42,06:05
,,,,,,,,,,1.79,06:05
,,,,,,,,,,1.42,06:04
,,,,,,,,,,1.46,06:04
,,,,,,,,,,2.55,06:04
,,,,,,,,,,1.37,06:03
,,,,,,,,,,3.53,06:03
,,,,,,,,,,6.19,06:02
,,,,,,,,,,11.78,06:02
,,,,,,,,,,5.31,06:01
,,,,,,,,,,1.56,06:00
,,,,,,,,,,1.07,06:00
,,,,,,,,,,379.07,06:00
,,,,,,,,,,4.27,05:58
,,,,,,,,,,1.60,05:57
,,,,,,,,,,1.27,05:57
,,,,,,,,,,1.20,05:57
,,,,,,,,,,10.65,05:56
,,,,,,,,,,1.69,05:55
,,,,,,,,,,1.63,05:55
,,,,,,,,,,2.87,05:55
,,,,,,,,,,1.51,05:54
,,,,,,,,,,12.66,05:54
,,,,,,,,,,1.93,05:53
,,,,,,,,,,1.65,05:53
,,,,,,,,,,2.99,05:52
,,,,,,,,,,2.54,05:52
,,,,,,,,,,1.03,05:51
,,,,,,,,,,1.07,05:51
,,,,,,,,,,3.15,05:51
,,,,,,,,,,1.21,05:50
,,,,,,,,,,1.87,05:50
,,,,,,,,,,1.25,05:50
,,,,,,,,,,1.99,05:50
,,,,,,,,,,3.06,05:49
,,,,,,,,,,5.62,05:49
,,,,,,,,,,5.31,05:48
,,,,,,,,,,9.62,05:47
,,,,,,,,,,1.44,05:46
,,,,,,,,,,1.80,05:46
,,,,,,,,,,1.93,05:46
,,,,,,,,,,2.37,05:45
,,,,,,,,,,1.03,05:45
,,,,,,,,,,6.47,05:45
,,,,,,,,,,6.14,05:44
,,,,,,,,,,1.57,05:43
,,,,,,,,,,3.63,05:43
,,,,,,,,,,1.23,05:43
,,,,,,,,,,4.17,05:42
,,,,,,,,,,2.26,05:42
,,,,,,,,,,4.21,05:41
,,,,,,,,,,1.32,05:41
,,,,,,,,,,1.26,05:40
,,,,,,,,,,1.43,05:40
,,,,,,,,,,380.36,05:40
,,,,,,,,,,1.43,05:38
,,,,,,,,,,2.93,05:38
,,,,,,,,,,3.01,05:37
,,,,,,,,,,1.41,05:37
,,,,,,,,,,1.39,05:36
,,,,,,,,,,1.15,05:36
,,,,,,,,,,1.39,05:36
,,,,,,,,,,2.39,05:36
,,,,,,,,,,3.16,05:35
,,,,,,,,,,1.41,05:35
,,,,,,,,,,1.13,05:34
,,,,,,,,,,5.78,05:34
,,,,,,,,,,2.19,05:33
,,,,,,,,,,1.78,05:33
,,,,,,,,,,2.05,05:33
,,,,,,,,,,5.21,05:32
,,,,,,,,,,1.43,05:32
,,,,,,,,,,2.98,05:31
,,,,,,,,,,7.45,05:31
,,,,,,,,,,1.98,05:30
,,,,,,,,,,2.14,05:30
,,,,,,,,,,1.13,05:29
,,,,,,,,,,4.81,05:29
,,,,,,,,,,15.94,05:28
,,,,,,,,,,7.79,05:27
,,,,,,,,,,1.32,05:27
,,,,,,,,,,1.08,05:26
,,,,,,,,,,2.43,05:26
,,,,,,,,,,9.05,05:26
,,,,,,,,,,1.19,05:25
,,,,,,,,,,1.09,05:25
,,,,,,,,,,1.16,05:24
,,,,,,,,,,1.01,05:24
,,,,,,,,,,24.88,05:24
,,,,,,,,,,2.01,05:23
,,,,,,,,,,5.17,05:23
,,,,,,,,,,2.34,05:23
,,,,,,,,,,1.20,05:22
,,,,,,,,,,4.48,05:22
,,,,,,,,,,1.76,05:21
,,,,,,,,,,6.30,05:20
,,,,,,,,,,1.40,05:20
,,,,,,,,,,1.09,05:19
,,,,,,,,,,2.02,05:19
,,,,,,,,,,3.22,05:19
,,,,,,,,,,1.13,05:18
,,,,,,,,,,1.09,05:18
,,,,,,,,,,4.06,05:18
,,,,,,,,,,1.73,05:17
,,,,,,,,,,1.07,05:17
,,,,,,,,,,1.12,05:17
,,,,,,,,,,3.15,05:16
,,,,,,,,,,45.67,05:16
,,,,,,,,,,1.28,05:15
,,,,,,,,,,1.23,05:14
,,,,,,,,,,3.59,05:14
,,,,,,,,,,1.84,05:13
,,,,,,,,,,3.87,05:13
,,,,,,,,,,2.02,05:12
,,,,,,,,,,1.39,05:12
,,,,,,,,,,203.70,05:12
,,,,,,,,,,1.18,05:10
,,,,,,,,,,1.00,05:10
,,,,,,,,,,1.07,05:10
,,,,,,,,,,1.62,05:09
,,,,,,,,,,1.13,05:09
,,,,,,,,,,2.35,05:09
,,,,,,,,,,5.50,05:08
,,,,,,,,,,1.14,05:08
,,,,,,,,,,1.11,05:08
,,,,,,,,,,1.32,05:07
,,,,,,,,,,1.56,05:07
,,,,,,,,,,2.51,05:07
,,,,,,,,,,4.11,05:06
,,,,,,,,,,1.36,05:06
,,,,,,,,,,1.58,05:05
,,,,,,,,,,2.23,05:05
,,,,,,,,,,556.15,05:05
,,,,,,,,,,11.40,05:03
,,,,,,,,,,28.22,05:02
,,,,,,,,,,1.66,05:01
,,,,,,,,,,18.87,05:00
,,,,,,,,,,1.31,04:59
,,,,,,,,,,1.29,04:59
,,,,,,,,,,2.93,04:59
,,,,,,,,,,15.15,04:58
,,,,,,,,,,2.04,04:57
,,,,,,,,,,131.48,04:57
,,,,,,,,,,6.50,04:55
,,,,,,,,,,2.08,04:55
,,,,,,,,,,2.15,04:54
,,,,,,,,,,1.98,04:54
,,,,,,,,,,1.14,04:54
,,,,,,,,,,6.89,04:53
,,,,,,,,,,1.13,04:53
,,,,,,,,,,1.52,04:52
,,,,,,,,,,1.14,04:52
,,,,,,,,,,1.63,04:52
,,,,,,,,,,1.48,04:52
,,,,,,,,,,1.20,04:51
,,,,,,,,,,1.76,04:51
,,,,,,,,,,1.55,04:51
,,,,,,,,,,4.42,04:50
,,,,,,,,,,1.06,04:50
,,,,,,,,,,39.97,04:49
,,,,,,,,,,5.39,04:48
,,,,,,,,,,1.05,04:48
,,,,,,,,,,1.43,04:47
,,,,,,,,,,3.49,04:47
,,,,,,,,,,4.66,04:47
,,,,,,,,,,1.00,04:46
,,,,,,,,,,2.66,04:46
,,,,,,,,,,1.40,04:45
,,,,,,,,,,3.08,04:45
,,,,,,,,,,4.08,04:44
,,,,,,,,,,143.78,04:44
,,,,,,,,,,3.36,04:42
,,,,,,,,,,1.01,04:42
,,,,,,,,,,2.32,04:42
,,,,,,,,,,9.53,04:41
,,,,,,,,,,10.99,04:40
,,,,,,,,,,1.23,04:39
,,,,,,,,,,1.11,04:39
,,,,,,,,,,1.99,04:39
,,,,,,,,,,1.15,04:39
,,,,,,,,,,1.51,04:38
,,,,,,,,,,1.49,04:38
,,,,,,,,,,2.97,04:38
,,,,,,,,,,1.69,04:37
,,,,,,,,,,2.21,04:37
,,,,,,,,,,3.72,04:36
,,,,,,,,,,15.49,04:36
,,,,,,,,,,1.25,04:35
,,,,,,,,,,5.25,04:35
,,,,,,,,,,1.61,04:34
,,,,,,,,,,1.41,04:34
,,,,,,,,,,2.33,04:33
,,,,,,,,,,2.10,04:33
,,,,,,,,,,2.44,04:33
,,,,,,,,,,3.48,04:32
,,,,,,,,,,1.38,04:32
,,,,,,,,,,1.07,04:31
,,,,,,,,,,4.71,04:31
,,,,,,,,,,2.22,04:30
,,,,,,,,,,10.63,04:30
,,,,,,,,,,1.80,04:29
,,,,,,,,,,3.10,04:29
,,,,,,,,,,57.28,04:28
,,,,,,,,,,1.22,04:27
,,,,,,,,,,5.31,04:27
,,,,,,,,,,1.39,04:26
,,,,,,,,,,3.26,04:26
,,,,,,,,,,1.49,04:25
,,,,,,,,,,10.44,04:25
,,,,,,,,,,2.20,04:24
,,,,,,,,,,1.92,04:24
,,,,,,,,,,1.16,04:23
,,,,,,,,,,6.93,04:23
,,,,,,,,,,1.24,04:22
,,,,,,,,,,11.39,04:22
,,,,,,,,,,2.15,04:21
,,,,,,,,,,1.17,04:21
,,,,,,,,,,1.96,04:21
,,,,,,,,,,3.04,04:20
,,,,,,,,,,5.36,04:20
,,,,,,,,,,1.36,04:19
,,,,,,,,,,8.78,04:19
,,,,,,,,,,38.25,04:18
,,,,,,,,,,2.43,04:17
,,,,,,,,,,1.04,04:16
,,,,,,,,,,1.48,04:16
,,,,,,,,,,5.92,04:16
,,,,,,,,,,2.27,04:15
,,,,,,,,,,1.21,04:15
,,,,,,,,,,1.76,04:14
,,,,,,,,,,1.20,04:14
,,,,,,,,,,3.74,04:14
,,,,,,,,,,2.18,04:13
,,,,,,,,,,1.13,04:13
,,,,,,,,,,2.16,04:13
,,,,,,,,,,11.14,04:12
,,,,,,,,,,1.54,04:11
,,,,,,,,,,1.56,04:11
,,,,,,,,,,1.44,04:11
,,,,,,,,,,1.07,04:10
,,,,,,,,,,4.40,04:10
,,,,,,,,,,1.07,04:10
,,,,,,,,,,417.98,04:09
,,,,,,,,,,4.64,04:08
,,,,,,,,,,1.21,04:07
,,,,,,,,,,10.04,04:07
,,,,,,,,,,1.56,04:06
,,,,,,,,,,1.07,04:05
,,,,,,,,,,1.17,04:05
,,,,,,,,,,2.47,04:05
,,,,,,,,,,1.52,04:05
,,,,,,,,,,1.20,04:04
,,,,,,,,,,1.47,04:04
,,,,,,,,,,1.42,04:04
,,,,,,,,,,1.25,04:03
,,,,,,,,,,1.27,04:03
,,,,,,,,,,2.41,04:03
,,,,,,,,,,16.57,04:02
,,,,,,,,,,2.81,04:02
,,,,,,,,,,1.07,04:01
,,,,,,,,,,1.15,04:01
,,,,,,,,,,6.89,04:01
,,,,,,,,,,1.61,04:00
,,,,,,,,,,21.68,04:00
,,,,,,,,,,1.63,03:58
,,,,,,,,,,1.34,03:58
,,,,,,,,,,1.80,03:58
,,,,,,,,,,1.07,03:57
,,,,,,,,,,8.36,03:57
,,,,,,,,,,1.33,03:56
,,,,,,,,,,2.74,03:56
,,,,,,,,,,2.23,03:56
,,,,,,,,,,7.15,03:55
,,,,,,,,,,1.23,03:55
,,,,,,,,,,1.03,03:54
,,,,,,,,,,1.27,03:54
,,,,,,,,,,1.02,03:54
,,,,,,,,,,2.16,03:54
,,,,,,,,,,1.24,03:53
,,,,,,,,,,4.29,03:53
,,,,,,,,,,1.24,03:52
,,,,,,,,,,2.26,03:52
,,,,,,,,,,15.42,03:52
,,,,,,,,,,1.09,03:51
,,,,,,,,,,1.59,03:51
,,,,,,,,,,1.19,03:50
,,,,,,,,,,1.48,03:50
,,,,,,,,,,3.06,03:50
,,,,,,,,,,2.59,03:49
,,,,,,,,,,3.43,03:49
,,,,,,,,,,1.20,03:48
,,,,,,,,,,2.08,03:48
,,,,,,,,,,1.33,03:48
,,,,,,,,,,1.75,03:47
,,,,,,,,,,5.69,03:47
,,,,,,,,,,16.49,03:46
,,,,,,,,,,1.52,03:45
,,,,,,,,,,2.00,03:45
,,,,,,,,,,1.29,03:45
,,,,,,,,,,5.05,03:44
,,,,,,,,,,4.07,03:44
,,,,,,,,,,4.70,03:43
,,,,,,,,,,1.02,03:42
,,,,,,,,,,3.78,03:42
,,,,,,,,,,1.00,03:42
,,,,,,,,,,1.20,03:41
,,,,,,,,,,1.08,03:41
,,,,,,,,,,1.03,03:41
,,,,,,,,,,1.02,03:41
,,,,,,,,,,3.09,03:41
,,,,,,,,,,1.33,03:40
,,,,,,,,,,1.78,03:40
,,,,,,,,,,3.02,03:39
,,,,,,,,,,4.65,03:39
,,,,,,,,,,6.51,03:38
,,,,,,,,,,5.03,03:38
,,,,,,,,,,1.22,03:37
,,,,,,,,,,2.49,03:37
,,,,,,,,,,2.47,03:36
,,,,,,,,,,16.42,03:36
,,,,,,,,,,31.27,03:35
,,,,,,,,,,1.62,03:34
,,,,,,,,,,1.27,03:33
,,,,,,,,,,1.35,03:33
,,,,,,,,,,2.04,03:33
,,,,,,,,,,1.06,03:32
,,,,,,,,,,1.60,03:32
,,,,,,,,,,22.43,03:32
,,,,,,,,,,52.18,03:31
,,,,,,,,,,1.84,03:30
,,,,,,,,,,5.42,03:29
,,,,,,,,,,2.52,03:28
,,,,,,,,,,7.14,03:28
,,,,,,,,,,1.36,03:27
,,,,,,,,,,1.04,03:27
,,,,,,,,,,1.00,03:27
,,,,,,,,,,1.73,03:27
,,,,,,,,,,1.98,03:26
,,,,,,,,,,2.29,03:26
,,,,,,,,,,499.24,03:25
,,,,,,,,,,1.81,03:24
,,,,,,,,,,1.03,03:23
,,,,,,,,,,1.59,03:23
,,,,,,,,,,9.94,03:23
,,,,,,,,,,2.89,03:22
,,,,,,,,,,1.05,03:21
,,,,,,,,,,28.21,03:21
,,,,,,,,,,1.73,03:20
,,,,,,,,,,1.28,03:20
,,,,,,,,,,2.39,03:19
,,,,,,,,,,1.00,03:19
,,,,,,,,,,1.42,03:19
,,,,,,,,,,2.24,03:18
,,,,,,,,,,4.25,03:18
,,,,,,,,,,1.48,03:17
,,,,,,,,,,1.27,03:17
,,,,,,,,,,4.63,03:17
,,,,,,,,,,1.93,03:16
,,,,,,,,,,1.36,03:16
,,,,,,,,,,1.28,03:16
,,,,,,,,,,1.47,03:15
,,,,,,,,,,1.00,03:15
,,,,,,,,,,1.08,03:15
,,,,,,,,,,1.38,03:15
,,,,,,,,,,1.38,03:14
,,,,,,,,,,1.15,03:14
,,,,,,,,,,1.36,03:14
,,,,,,,,,,1.09,03:14
,,,,,,,,,,1.82,03:13
,,,,,,,,,,1.55,03:13
,,,,,,,,,,11.70,03:13
,,,,,,,,,,3.09,03:12
,,,,,,,,,,10.07,03:11
,,,,,,,,,,8.29,03:10
,,,,,,,,,,1.28,03:10
,,,,,,,,,,3.99,03:09
,,,,,,,,,,1.71,03:09
,,,,,,,,,,3.75,03:08
,,,,,,,,,,1.96,03:08
,,,,,,,,,,1.03,03:07
,,,,,,,,,,2.83,03:07
,,,,,,,,,,25.43,03:07
,,,,,,,,,,3.59,03:06
,,,,,,,,,,1.13,03:05
,,,,,,,,,,4.79,03:05
,,,,,,,,,,1.79,03:04
,,,,,,,,,,8.62,03:04
,,,,,,,,,,1.27,03:03
,,,,,,,,,,1.14,03:03
,,,,,,,,,,1.03,03:03
,,,,,,,,,,1.48,03:02
,,,,,,,,,,1.70,03:02
,,,,,,,,,,1.45,03:02
,,,,,,,,,,4.72,03:01
,,,,,,,,,,6.17,03:01
,,,,,,,,,,5.59,03:00
,,,,,,,,,,1.51,02:59
,,,,,,,,,,2.55,02:59
,,,,,,,,,,1.12,02:59
,,,,,,,,,,1.00,02:58
,,,,,,,,,,1.34,02:58
,,,,,,,,,,1.43,02:58
,,,,,,,,,,1.19,02:58
,,,,,,,,,,2.29,02:57
